Date,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8
2022-06-22,-2.454838293331694,4.234768695433414,1.1766125695168212,-0.35064993035560627,-0.6445684189329888,-0.5273068478492379,-0.7243746663347611,0.5433648972849885
2022-06-23,0.7179672937007449,2.6972963464792694,2.1503398991284355,-0.6758965232708577,0.020505653522190043,-0.686277696939628,-0.3682805079298157,0.7538344496041652
2022-06-24,5.539772489238865,1.5777047128851793,0.31184248755491545,-0.27862165194675287,-0.3724949505941126,-0.14640795321701597,-0.15381558567993603,-0.6029325284470648
2022-06-27,0.306947636515163,-2.1219081925253205,-0.3434803089879329,-0.6793694805624099,-1.0111409964088676,0.6168724399144148,-0.10507097645323057,-0.2805071148988023
2022-06-28,-2.8390927195562723,-0.981753912547532,-0.049825547090706836,0.7342916247671673,0.2658320699236181,0.8898454354147723,0.09624035803785302,-0.661830864565446
2022-06-29,-1.5235403414536903,1.816400498257356,1.5664953501973484,0.4213021156656103,-0.11762845520852783,-1.366598029147585,0.41289034420756393,0.30228860261249174
2022-06-30,-2.1273928645772586,1.5942167280967294,0.9479095610576718,-1.695037666531744,-0.5475625358556911,-1.3450452579113252,-1.0166992281022182,0.12817222072107753
2022-07-01,0.01617967569473442,5.049219594790199,1.2688939130058445,1.1454530134490457,1.0945110512790595,-0.6002281304407275,-1.4510374061297888,0.2519302434073564
2022-07-05,-1.3617876324738316,-0.6685144351734806,5.157979812716002,0.260148684975111,-0.7118231853903125,-2.0337478168031895,0.23776086341035652,0.3438327713737077
2022-07-06,1.208287487308091,-3.478161334248591,1.4322512144994322,-0.7753797611941096,0.3089705571520323,0.003365383564055939,0.8134019987036629,0.17101000410288186
2022-07-07,4.262215811444263,0.4646253115054664,-1.219084737566626,0.8537936732098279,1.7816282292012677,-0.1538127328042653,-0.3511948021086918,0.3797597106753974
2022-07-08,0.8601381796282156,-1.1667812673696676,-1.0664156423232807,0.13310042065377123,0.6642083384826349,0.2913792500473733,0.25095204509141544,0.09268791889046762
2022-07-11,-3.4818403099004813,0.5827766868673956,1.8429350535362183,1.4332195472585147,0.874308604233451,0.40203240531252826,0.18614065289060663,0.4948483967164313
2022-07-12,-1.2449229969306634,0.5392190491147721,1.0669414350020934,-1.6173321084204086,-0.3470048035359632,-1.5312766981037091,-0.023987394664612846,1.0318518935998562
2022-07-13,-1.004482321892573,1.7205119893983523,-0.5266838136090382,-0.20294702803003012,0.7531890561934809,0.41164966786310103,1.58097460600967,-0.029409264712633956
2022-07-14,-0.5857286448821221,-2.320317190796755,1.31179633503334,0.5614140535787657,0.3379170625578778,-0.6182371477677003,-0.5806806365505656,-0.3244355671072355
2022-07-15,2.9856152830561307,3.5270953730160084,-0.07668364225781461,-0.7652473043448895,1.1888431851786214,-0.3255036121049635,-0.36544496927336545,0.33617348343330883
2022-07-18,-0.0270387676931995,-1.2089496603815513,-1.7390218046082113,-0.5453458490321077,-0.7710614932861419,1.033846245121758,-0.17463477639716954,-1.797472856723047
2022-07-19,5.453614428055907,1.7485820013918043,-0.09724825465220417,-1.2711087448706275,0.035378229718764934,0.14654736891954687,0.40912405469500207,0.9265250032403902
2022-07-20,0.7777330203518129,-0.04714747958073731,1.0349476532386452,0.3942398573781476,0.6193659515836462,-0.6346178845688404,-0.30074935992417984,-0.07870124459592981
2022-07-21,0.3440011076802769,5.2664733361260625,-0.051450928138854296,-0.24550926080504035,-0.35488359285498444,-1.8662139978106997,-0.016601450364671925,1.1843060231664413
2022-07-22,-2.8961569814455177,3.389235878427984,0.306410685603457,-0.43302433125850043,-0.07532076787574479,-0.2781962795090759,-0.7297051113742422,0.010429028157864978
2022-07-25,1.3151601635751822,-1.227365196629347,-0.8229728332614638,-0.20060092550323144,0.023990970569626482,0.8659110393204351,-0.49137601308063733,-0.6954304940030356
2022-07-26,-1.9632421608126256,-0.8164562324925707,0.7889510473599928,1.0628472083152685,-0.040977353301634906,1.086226819104781,-0.02047396811143144,0.13752067799529963
2022-07-27,3.9717319982207044,3.6582491560070274,-1.6869142573815537,0.09288340526116075,0.017887605247567263,-1.2458665018045425,-0.24891250459884712,-0.546731569187081
2022-07-28,0.9817260709580036,4.74169620919115,0.3965873740537936,0.42537916714481894,-0.4695512870451927,0.41877692320846577,-0.9372285615910593,1.2069883013458687
2022-07-29,1.7942810166249479,1.3073511152487898,-0.45834831978284873,-0.31518175300878826,0.1275012544183134,-0.3160726654526095,0.5088421245014891,-0.057011534008231154
2022-08-01,-1.3392950188675556,1.5709639591924045,-0.05098252657392323,-1.0203044152909126,-0.3063799006537027,-0.7679388183671472,1.4271073320544565,0.43117698007461036
2022-08-02,0.25071399754994067,-5.522253614242279,0.20887888293807283,0.3419705251000121,-0.17369158261904158,0.467950861019244,0.7555896616625534,0.6365419850836481
2022-08-03,1.5221722191656675,3.0425275694194114,1.1581328338581254,0.5731031153741043,0.5331217922602416,-1.250595238317689,1.161920699656438,0.4460422396524645
2022-08-04,-0.1047360924990938,1.7097796919451929,-1.5484939540047233,-0.6810717049963727,-1.3235103961995895,-1.0122017054342733,0.017989091691691512,0.7210695267407564
2022-08-05,1.5282558814714726,-5.329409420477158,1.1716499718723314,0.22093743125905738,-0.2462252978306693,1.5515346310339286,0.49602460544130006,0.21722369932549182
2022-08-08,-0.42779825939336164,2.7566872605702937,-0.4249673007540397,0.4396232473912396,-0.11886909611480063,0.802213422795381,-0.028217689545146817,-0.20791392801477787
2022-08-09,-0.6207331600065402,-1.1973634079622975,-0.631717469525183,-0.22798870925977632,-0.5911195932900034,1.399884283236904,0.22038495192863414,-0.11513825010330028
2022-08-10,4.143762793774925,2.7245898722744464,-0.8269948603486932,-1.6273886321221394,0.9859923047223772,-0.9329434458329604,-0.9538958696731012,0.5437923417189224
2022-08-11,0.9527798282072921,-2.365049390029578,-0.8760177168393601,0.5306936388542636,-0.5286601594154208,0.7097145484631451,-1.134024087857759,-1.0731661103389634
2022-08-12,1.9563139186912455,3.1996971846381004,1.054898464411407,0.762825910090012,-0.03704516806608478,-0.29394804851838696,0.8528886682416343,1.2707216611494014
2022-08-15,-0.2986173673843253,-0.09904340754350283,2.3795824858803067,0.7964653974190278,-0.1031246628612878,-0.5378976524539176,-0.904865280394933,-0.49405941082044474
2022-08-16,-0.05574329416305711,-0.4968511337113279,0.38231609227377183,-0.4603527651039246,-0.6004702409899231,0.10700129161014346,0.7906274230435822,-0.6278009274972787
2022-08-17,-0.9750655395592382,-2.881972546745926,-0.22266091986333486,-0.045989220042230036,-0.5038139857092728,0.7987545720756348,-0.2842106067310335,-1.1316291604305704
2022-08-18,-0.43333999784758054,0.8953800513323826,0.4801992021575963,1.9740766355453698,0.8386631034697681,-0.6291504360673403,-0.8521432910040023,-0.4514428660784829
2022-08-19,-1.9124067315363384,-3.8662861920015805,0.07229802329905873,0.6299155898517385,-0.28640013428552863,0.5290278946135455,-0.6713010356476756,-0.5868306417651529
2022-08-22,-3.1274548250850964,-3.230896310273689,-0.05928153804236796,1.0941236784190085,0.519926286916351,0.6898307704356398,0.2792304972696148,-0.9648797841509182
2022-08-23,0.11877874522244004,0.31435095517391465,-1.9695719083157581,0.17693806676133084,0.35623018662327016,-0.61319118202763,-0.1864062280153145,-0.15873704772156666
2022-08-24,1.0969703054239368,-0.5500712363678186,-0.41200668971080195,0.2845462208715047,0.003478601530698365,0.7419492439496245,0.18844184068099037,0.34949730905283904
2022-08-25,1.879961961370846,3.725654034343797,0.9883482572919529,-0.753722464139968,-0.23549077919387457,-0.636827322867638,0.5889196066609431,0.2834837468361897
2022-08-26,-5.587970756934031,-2.843113636857219,-0.12348853956747992,0.08489975716093419,0.5211053454318877,0.8879089920821479,-0.4226451267995746,-1.6652626147563694
2022-08-29,-0.37467705103792154,-2.1555843233787195,-1.1763377688799332,0.19694845281348086,0.0953467832632265,0.4208784798420435,-0.15718801432284749,-0.10663088615577605
2022-08-30,-2.357618321780624,-0.9204274290468384,0.8063761313928653,-1.27722819330639,-0.07244711637618678,-0.8482501672673588,0.6416355372295991,-0.18171662326822458
2022-08-31,-0.4809633983266443,-2.5825054963827894,0.3826199673954691,-1.1864523360867991,-1.3417061164648307,-0.3390464486757009,-0.8642241507592798,-0.454685954993783
2022-09-01,0.4173720959129548,-2.8892742020200712,1.6587088759055189,0.2845291621768046,-0.01825948740741902,-0.8226572369033264,-0.5983632097764255,1.6038272767848578
2022-09-02,-2.4106244852236127,1.457601355592514,-1.2660319887456117,0.9478132455868741,-0.010042575561677805,-0.8293313267698307,-0.8181004267984799,-0.05643326038822715
2022-09-06,0.6850662234279103,-4.3878181218792225,0.5052133736186198,-0.23188997937736772,-0.4768757641783035,1.0713294539730038,-0.4661537818469465,1.2138513476227188
2022-09-07,1.9960929574827075,4.844560001710801,0.38058839153292245,-1.369348798265205,-0.38524507028319943,-1.272126383834305,0.3474024581146424,1.8372532639602783
2022-09-08,1.5760140034203265,-1.2453528664411215,0.3599526623517806,-0.11039322885523004,0.7252015066118803,-0.045092698576457986,-0.06729723091592486,0.8223842766177194
2022-09-09,3.5762783065089225,1.9452503734085145,-1.3525742324937002,-0.5193927008521663,0.16776056189968383,0.8335659681962941,0.8234188026647652,-0.8605039320348767
2022-09-12,2.6556578796960926,0.5814782879180328,-1.1165308306472224,-0.5288978511511496,-0.6205160027524779,0.37914857178648365,-0.24986807098673217,-0.27685467479457077
2022-09-13,-6.896126938509436,-5.594433616188169,0.7283584483896554,1.0276549842615035,1.1999950738145022,1.3444388915991343,1.5995735792806407,-0.7135573331288434
2022-09-14,0.466310393796603,0.8226511782747753,-0.20072430622455828,-0.298069302406386,0.9522236712481627,-0.6005902496180751,1.026247178218665,-0.7536539013997717
2022-09-15,-1.7095042000195522,-2.4922276155964784,1.2943715364625934,-1.5593247683441953,0.32230140740017904,-0.9015601173440851,0.14970118508663868,-0.614244421304261
2022-09-16,-0.884330014485481,-0.478407904069164,-0.733441424054426,-0.15954354793791628,-0.12259705383950578,-0.4711538086322218,-0.6691356185256995,1.6035571652214202
2022-09-19,1.5249274492011842,-0.0020537571324301673,-0.16759098743845674,-0.25436177955056494,0.39637496657000537,-0.23229712994710267,0.8612945963983885,0.5891179125083599
2022-09-20,-1.7956159908070994,-2.962229794322039,-0.1613599545554089,0.9057924127680027,-0.3515361333721899,-0.4231054532031658,-0.13046389905843164,-1.2774496410237148
2022-09-21,-3.482762231249277,0.16562887557516848,0.5568581353804547,1.3029689319495594,0.8329878217256452,-0.08267040582995619,1.522107696351655,1.0077088998725738
2022-09-22,0.3282179610648674,-4.9885834188942795,-1.3368253459325161,-0.329808540473175,-0.501088061095292,0.15984930876971581,-0.06092008411890198,0.49927552121377167
2022-09-23,-4.118638067620254,-2.937725085758068,3.2426987129464675,0.794549885712832,0.10021350624766093,-0.18921972513318586,0.5180446057969001,0.13574858225401804
2022-09-26,-0.6827963241551345,-6.639615602204145,0.955083220088488,0.4499433271480034,-0.90144126847604,-0.9661213220520913,0.3796699150050352,0.007113344201695542
2022-09-27,0.6428952944104782,-2.495986808039173,-1.428435170478521,0.6984821398959723,-0.7999183823260907,-0.42730989018501503,-1.305858961983244,-0.33035142114138316
2022-09-28,1.841016575102815,9.600292839176939,-1.7124436082576502,0.11783164607593223,0.5986439303226461,-0.6020060696479768,-0.6289131265815915,0.16324115532428335
2022-09-29,-2.7243923815836113,-3.500106598586748,-1.62542370909691,-1.2702955849868502,0.13771489661118744,-0.5003715030582974,0.5466119835264687,0.8590576654597288
2022-09-30,-1.0671463879419565,-1.3559716615671928,0.045005155148231564,-1.1115364267012369,-0.80028476051058,1.1171427655008597,-0.55681452105593,0.9973750739547049
2022-10-03,3.1577940891835468,6.7020245477954665,-1.2329608197986566,1.1652340876122327,0.012876609136119687,-0.4340831267101633,0.6004361011200869,0.6616249160629978
2022-10-04,6.322928454327633,4.298042093158961,-2.1051313488413075,-0.9337361489893227,0.14801918753125093,-0.27332113747839354,0.013450252274413491,0.1140836728139127
2022-10-05,0.13412780399510502,-2.8796880445592032,-0.04537710008117785,1.6095424344139944,0.5727353633640276,-0.22879373708284886,0.0350285951963507,-0.5249950722616282
2022-10-06,-1.413259009240748,-2.3081178169587995,-0.09026982227186951,1.6492207767853855,0.8293275556187181,-0.6366943362891596,0.667623316059558,0.16339970078735744
2022-10-07,-3.6574790796559484,-3.4304466817046366,-0.6407705169802399,0.13639807486677746,1.0183116522041997,0.864603951317094,-0.39871479978346863,-0.9523812736860348
2022-10-10,-0.9062703312239259,-2.809095705390724,1.020543419221792,-0.28846347282659307,-0.45796564325635836,-0.07829113775282785,-0.8573006618783393,-0.9678982058606784
2022-10-11,-1.2389524949105444,0.8156416214861978,0.7753533740391776,-0.37159869969882225,0.04335042199546868,0.3016662355644971,-0.7849017942894232,0.9464703517143521
2022-10-12,-0.5592356249675557,1.0078109092716936,-0.5673035616958412,0.4029188084475901,-0.2133029451658672,-0.8165036380506229,-0.12987755739544993,-0.14520296679479036
2022-10-13,4.597296653318211,0.3988831860540125,0.2412281680723513,-1.1854448983858026,0.6301584251158228,1.1375693710050891,1.3628437372702478,-0.3651404490889391
2022-10-14,-2.9398926456676024,-3.0387593079993587,0.5450583273653771,-0.15427722494178334,0.6710361035872087,-0.8675127967582493,-0.5073903581551938,-0.05117562254830497
2022-10-17,4.665828434199733,3.6586983918452862,0.14897622731259336,-1.484327945834764,-1.1205795406296595,0.19864111882304336,-1.0051904457675103,-0.126264856811903
2022-10-18,1.4337462439451507,1.715495054144255,0.5819587329225688,-0.5147002527197125,-0.10112638313846331,-0.6974221737329839,-0.035491177238367345,1.2261424344744996
2022-10-19,-0.8272378178524197,-4.438040613499435,0.35138666241909255,0.6439067593120349,0.3866727774453105,-0.33389793953283653,0.19299580884754045,-0.7750965660490287
2022-10-20,0.08524639541843027,-2.0447736205263496,-0.5489678551303505,-0.13754301640336308,-0.5972336567277632,0.5449516314943882,-0.07185988030537106,-0.7366381876683318
2022-10-21,3.598831669456777,2.9693161361323472,-1.6675263322057094,0.024683103501237976,-1.4600166189115718,-1.754045945461042,-1.0914932578507541,0.5686164332246386
2022-10-24,0.4898916067252134,-0.17372919307860468,0.28266078462404165,0.4406476523595997,0.8793629665088213,-0.5470862716856412,0.016687620892768755,1.1021551267876792
2022-10-25,2.027162912335211,5.853809993127417,0.5635009825548288,-1.675325334425707,0.11788993818719609,1.103556847031785,0.1130536416440994,0.11741630030263613
2022-10-26,-0.19355064192326166,2.3979845088739986,-1.8531495998575531,-1.1948416734126712,0.3188800319912848,0.6100762558272285,-0.31755208235204824,-0.4674159948352248
2022-10-27,-1.493130269557409,2.2194977283457202,0.8978864036582604,1.2178058924370638,1.020933843064322,-0.4868052143980803,-1.2567430323766289,0.6290719692851029
2022-10-28,3.5286043580692366,0.20441990531051607,1.9666627658207425,-0.5330753575488918,0.3907158773260431,-0.15719633431281557,0.4755854159722433,0.9139787223730705
2022-10-31,-0.9958502316683003,-2.0255460043679627,1.3854234733074926,0.569728985404133,-0.8372887871593049,1.215319692966647,0.3413950996718247,-1.1961250414548092
2022-11-01,0.42951837096664963,1.450838745231538,-1.1342108546773124,0.06521978070126819,0.7100961355416656,0.6221479262155001,1.1265936992627366,0.5519845876642634
2022-11-02,-3.3839632214447084,-2.2831606867490066,-0.7035566745157634,0.26870611029357794,0.9393003584154747,0.12791361954829394,-0.14352021383770544,-0.8067459258175033
2022-11-03,-0.5915001762198434,-2.372251569569271,0.7068401753634086,0.19712308909442777,-0.2511678753177361,1.0519822763512505,0.4374084418136242,0.29206139582334734
2022-11-04,4.421254196883688,3.1740731938052757,-4.37202579119891,-0.6772141669528271,-1.589539422402007,0.41698023819102337,-0.15766384987749668,-0.651399933702784
2022-11-07,1.4530556286734457,-0.36161657914264167,0.0029825186873960823,-0.9291628730404348,-0.3337480736525187,-0.3683761486390195,0.3357517244163249,-0.4359242219005555
2022-11-08,0.23437031314516832,2.8584196429070827,-0.8536711770713442,-0.0983362235257707,-1.7625800235689675,-0.6558036100423731,1.1739663894202983,0.6244294895937819
2022-11-09,-4.091832377277472,-0.8193504089372046,1.0982534079423418,0.09281893739165269,-0.8873725077266834,-0.5119152974024798,-0.9189063850734306,-0.20802731528797042
2022-11-10,6.297332483842492,12.990750600655325,-0.40341769500457747,-1.1576498254279461,-0.9384472084179842,-0.731255528880617,-0.452934642373218,0.9970807053044978
2022-11-11,2.401192426473947,1.2851035817650793,-2.027847135646184,-1.0824840744247959,-0.15608435479559932,0.0705286237254155,0.39407344049255383,-1.2021036072083713
2022-11-14,-1.4828662360912193,-2.067827486450886,0.039071063517848836,0.18374296875903381,-0.5911956460135871,-0.8881024583164252,0.8755160632346114,0.25325652123284925
2022-11-15,0.8727057361012269,3.903941806210183,0.05491755378390397,0.10541082593356912,0.6461243391582124,0.059333886628583854,0.16749854320571345,-0.523847949624956
2022-11-16,-2.408094326810131,1.5789504180041574,0.45421153234870143,-0.839049591924627,0.8734052877509407,-0.4621700253972058,1.0542757533633007,0.27684512476592454
2022-11-17,0.06353863219334965,-2.289330931167618,0.7838262686789896,-0.546650620267494,-0.42714371524830214,-0.376948786855468,0.3262504797168476,-0.006607567807745022
2022-11-18,0.9015544915502969,-0.8166252899681756,1.0596935142615174,-0.49641006963061834,0.2562202820871575,0.34661956742340927,-0.08485562763141903,0.9328492854329677
2022-11-21,-1.112687680206222,-0.18432989079311354,1.2199239185414803,0.7478859905559901,0.4922355192917347,0.5404886688012798,-0.17309256350848878,0.1735283538819716
2022-11-22,1.253734156720961,2.984926217661636,-0.23624494167603963,-0.3326524266346148,0.8214563024908519,-0.39429340369276833,0.3121388750804282,-0.2061201014857366
